Metabolite ID,Name,Formula/Composition,Compartment,PubChem ID,Canonical SMILES
C01278,"2-Carboxy-2,5-dihydro-5-oxofuran-2-acetate",C7H6O6,Cytosol,4497,CC1=C(C(C(=C(N1)C)C(=O)OC(C)C)C2=CC(=CC=C2)[N+](=O)[O-])C(=O)OCCOC
C03586,"2-Oxo-2,3-dihydrofuran-5-acetate",C6H6O4,Cytosol,6377,CC1CN1
C00846,3-Oxoadipate,C6H8O5,Cytosol,4103,CC1(C(N2C(S1)C(C2=O)NC(=O)C3=C(C=CC=C3OC)OC)C(=O)O)C
C19944,"3-Hydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione",C19H24O3,Cytosol,135626410,COC1=CC(=CC(=C1OC)OC)C2=NC3=C(NC4=CC=CC=C42)N=CC=C3
C04793,"3,4-Dihydroxy-9,10-secoandrosta-1,3,5(10)-triene-9,17-dione",C19H24O4,Cytosol,7356,C[CH2-].C[CH2-].C[CH2-].[Al+3]
C00497,(R)-Malate,C4H6O5,Cytosol,3780,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-]
C00898,"(R,R)-Tartaric acid",C4H6O6,Cytosol,4154,COC1=C(C=C(C=C1)S(=O)(=O)NC2=CC=C(C=C2)C=CC(=O)NO)OC
C00552,meso-Tartaric acid,C4H6O6,Cytosol,3833,CCC(C(=O)NCC=CC=C(C)C(C(C)C1C(C(C(O1)C=CC=CC=C(C)C(=O)C2=C(NC=CC2=O)O)O)O)OC)C3(C(C(C(C(O3)C=CC=CC)(C)C)O)O)O
C03459,2-Hydroxy-3-oxosuccinate,C4H4O6,Cytosol,6279,CC1CC2C(CCC3(C2CCC3(C(=O)C)OC(=O)C)C)C4(C1=CC(=O)CC4)C
C05575,Hercynine,C9H16N3O2,Cytosol,7901,CN(C)CCCl
C20995,gamma-L-Glutamyl-S-(hercyn-2-yl)-L-cysteine S-oxide,C17H28N5O8S,Cytosol,254741453,
C20994,S-(Hercyn-2-yl)-L-cysteine S-oxide,C12H21N4O5S,Cytosol,254741452,
C21015,gamma-L-Glutamyl-L-2-aminobutyrate,C9H16N2O5,Cytosol,254741469,
C00643,5-Hydroxy-L-tryptophan,C11H12N2O3,Cytosol,3916,CC(CN1C2=CC=CC=C2SC3=C1C=C(C=C3)OC)CN(C)C
C05651,5-Hydroxykynurenine,C10H12N2O4,Cytosol,7962,CC1CCCCC1
C01242,[Protein]-S8-aminomethyldihydrolipoyllysine,C9H19N2OS2R,Cytosol,4463,CC1=C2C(=NC=C1)N(C3=C(C=CC=N3)C(=O)N2)C4CC4
C05980,Cardiolipin,C13H18O17P2R4,Cytosol,8259,C(C(Cl)(Cl)Cl)O
C01132,N-Acetyl-D-galactosamine,C8H15NO6,Cytosol,4363,CC(C(=O)O)NC(=O)C(CCSC)NC=O
C04737,alpha-D-Galactosyl-(1->4)-beta-D-galactosyl-(1->4)-beta-D-glucosyl-(1<->1)-ceramide,C37H66NO18R,Cytosol,7308,CC1=CC(=C(C=C1SC2=CC(=C(C=C2C)O)C(C)(C)C)C(C)(C)C)O
C03272,Globoside,C45H79N2O23R,Cytosol,6133,C1=CN(C(=O)NC1=O)C2C(C(C(O2)COP(=O)(O)OP(=O)(O)OP(=O)(O)O)O)O
C04730,GM3,C42H73N2O21R,Cytosol,7301,CC1CCCO1
G00094,Glycan,(Gal)2 (GalNAc)1 (Glc)1 (Cer)1,Cytosol,,
G00093,Glycan,(Gal)2 (Glc)1 (Cer)1,Cytosol,,
G00092,Glycan,(Gal)1 (Glc)1 (Cer)1,Cytosol,,
G00108,Glycan,(Gal)1 (Glc)1 (Neu5Ac)1 (Cer)1,Cytosol,,
G13074,Glycan,(Gal)1 (GlcNAc)2 (S)1,Cytosol,,
G01391,Glycan,(Gal)1 (GlcNAc)1 (S)1,Cytosol,,
C04132,N-Acetyl-D-glucosamine 6-sulfate,C8H15NO9S,Cytosol,6818,CCCCC(CC)COC(=O)C1=CC=CC=C1C(=O)OCCCC
G13056,Glycan,(GlcNAc)4 (LFuc)1 (Man)3 (Xyl)1 (Asn)1,Cytosol,,
G10665,Glycan,(GlcNAc)2 (LFuc)1 (Man)3 (Xyl)1 (Asn)1,Cytosol,,
C22467,Gangliotriaosylceramide-II3 sulfate,C39H69N2O21SR,Cytosol,497619826,
C03405,Lactosylceramide sulfate,C31H56NO16SR,Cytosol,6234,C1C(C(=O)NO1)N
C00885,Isochorismate,C10H10O6,Cytosol,4141,CC1=CC=C(O1)C[N+](C)(C)C
C04171,"(2S,3S)-2,3-Dihydro-2,3-dihydroxybenzoate",C7H8O4,Cytosol,6852,C1=CC=C2C(=C1)C3=C(N2)C=CC(=C3)NC4=CC=C(C=C4)O
C03187,dTDP-6-deoxy-beta-L-talose,C16H26N2O15P2,Cytosol,6066,CC[N+](C)(CC)CCOC(=O)C(C1CCCC1)(C2=CC=CS2)O.[Br-]
C03319,dTDP-L-rhamnose,C16H26N2O15P2,Cytosol,6171,CC1=NC=C(C(=C1O)C=O)CO.Cl
C05691,Se-Adenosylselenomethionine,C15H23N6O5Se,Cytosol,7998,CCCOC(=O)Cl
C11062,4-Hydroxybutyryl-CoA,C25H42N7O18P3S,Cytosol,13244,C1=C(OC(=C1)[N+](=O)[O-])C=C[N+](=O)[O-]
C03033,beta-D-Glucuronoside,C6H9O7R,Cytosol,5938,C[N+](C)(C)CCCCCC[N+](C)(C)C.[Br-].[Br-]
C00191,D-Glucuronate,C6H10O7,Cytosol,3491,CC(C)(C(C(=O)NC1C(C(C(C(O1)CO)O)O)O)NC(=O)OC)SN=O
C00069,Alcohol,HOR,Cytosol,3369,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3F
C05787,Bilirubin beta-diglucuronide,C45H52N4O18,Cytosol,8082,C1CCNCC1
C05791,D-Urobilinogen,C33H42N4O6,Cytosol,8086,CC(CNCC(C)O)O
G13040,Glycan,(GlcA)2 (GlcNAc)1 (S)1,Cytosol,,
G09660,Glycan,(GlcA)1 (GlcNAc)1 (S)1,Cytosol,,
C04900,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide]-4'-O-beta-D-glucuronide,C33H34O24,Cytosol,7450,CC(C)C1=CC(=CC=C1)C(C)C
C12632,Luteolin 7-O-[beta-D-glucuronosyl-(1->2)-beta-D-glucuronide],C27H26O18,Cytosol,583022,C1(C(C(C(C1(F)F)(F)F)(F)F)(F)F)F
C11376,SN38 glucuronide,C28H28N2O11,Cytosol,13550,CCCOC(=O)C=C
C11173,SN-38,C22H20N2O5,Cytosol,13355,C(C(C(=O)[O-])O)(C(=O)[O-])O.[Na+].[Na+]
G00526,Glycan,(GlcA)2 (GlcNAc)2,Cytosol,,
C00190,UDP-D-xylose,C14H22N2O16P2,Cytosol,3490,C(C1C(C(C(O1)NC(=O)CN)O)O)OP(=O)([O-])[O-]
C01561,Calcidiol,C27H44O2,Cytosol,4719,CC(CCCCCCCCCCC(C#CC#CCO)O)CCCCCCCCCC=CC(C#C)O
C01673,Calcitriol,C27H44O3,Cytosol,4817,CC1=CC=C(C=C1)C(=O)CN2C3=C(CCCC3)SC2=N
C07712,Secalciferol,C27H44O3,Cytosol,9914,CC(=O)C1C(CC2C1(CCC3C2CCC4=CC(=O)CCC34C)C)O
C18231,Calcitetrol,C27H44O4,Cytosol,103061413,CCC1=CC=C(C=C1)N(C)CC2COCCC2O
C16356,"1,7-Dimethyluric acid",C7H8N4O3,Cytosol,47205664,CCCC(=O)NCC(=O)NC(C)C1=CC=CC=C1Cl
C12673,Tegafur,C8H9FN2O3,Cytosol,583063,C1=CC=C(C=C1)C=C(C=O)C=O
C07649,5-FU,C4H3FN2O2,Cytosol,9851,CCOC(=O)CCCCCCCCCCCCCCCF
C16835,Succinic aldehyde,C4H6O2,Cytosol,96023359,CCOC(=O)CC1C2=C(CCN1)C=CC(=C2F)O
C07185,Valproic acid,C8H16O2,Cytosol,9394,CC[N+](CC)(CCCNC1=CC(=O)C(=CC1=O)NCCC[N+](CC)(CC)CC2=CC=CC=C2)CC3=CC=CC=C3
C16648,2-n-Propyl-4-pentenoic acid,C8H14O2,Cytosol,51090972,CC1=C(OC2=CC=CC=C12)C(=O)N(CCOC)CC3=CC=CC=N3
C16649,4-Hydroxyvalproic acid,C8H16O3,Cytosol,51090973,CN1C(=O)CCC(=N1)C(=O)N(CCOC)CC2=CC=CC=N2
C16650,5-Hydroxyvalproic acid,C8H16O3,Cytosol,51090974,CC(C(=O)N(CCOC)CC1=CC=CC=N1)NC(=O)C2=CC=CS2
C16651,3-Hydroxyvalproic acid,C8H16O3,Cytosol,51090975,COCCN(CC1=CC=CC=N1)C(=O)C2=CC3=C(O2)C=CC(=C3)Cl
C19563,4-[(Hydroxymethyl)nitrosoamino]-1-(3-pyridinyl)-1-butanone,C10H13N3O3,Cytosol,124490235,C1C(CN(C1=O)C2=CC(=CC=C2)Cl)C(=O)NC3=CC(=C(C=C3)F)[N+](=O)[O-]
C19574,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol,C10H15N3O2,Cytosol,124490246,CC1CCCN(C1)C(C)CNC2=NC3=CC=CC=C3C(=C2)C(=O)NC4CC4
C19577,"1-(Methylnitrosoamino)-4-(3-pyridinyl)-1,4-butanediol",C10H15N3O3,Cytosol,124490249,CC12CCCC1C3CCC4=CC(=O)CCC4(C3CC2)C
C19580,alpha-[3-[(Hydroxymethyl)nitrosoamino]propyl]-3-pyridinemethanol,C10H15N3O3,Cytosol,124490252,CNC1=C(C=C(C=C1Br)C=C2C=C(C3=CC=CC=C32)C(C4=CC(=C(C(=C4)Br)NC)Br)O)Br
C15858,"7,9,7',9'-tetracis-Lycopene",C40H56,Cytosol,47205178,C1CS(=O)(=O)CC1NC(=O)CNC(=O)C2=CC=CC=N2
C05432,Lycopene,C40H56,Cytosol,7796,CCCC(=O)OCC=C(C)CCC=C(C)C
C03688,Apo-[acyl-carrier protein],,Cytosol,6463,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C(=O)O)O
C02348,(R)(-)-Allantoin,C4H6N4O3,Cytosol,5396,COC1=CC(=CC(=C1O)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CS8)O)O
C02483,gamma-Tocopherol,C28H48O2,Cytosol,5496,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N
C02477,alpha-Tocopherol,C29H50O2,Cytosol,5492,C[N+](C)(C)C1=CC=CC(=C1)C(=O)C(F)(F)F
C14151,delta-Tocopherol,C27H46O2,Cytosol,7846963,CC(C(=O)NCC1=CC=CO1)OC(=O)CCC2=NC3=CC=CC=C3S2
C14152,beta-Tocopherol,C28H48O2,Cytosol,7846964,CC(C(=O)NC1CCCC1)OC(=O)CCC2=NC3=CC=CC=C3S2
C14155,gamma-Tocotrienol,C28H42O2,Cytosol,7846967,CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)CCC2=NC3=CC=CC=C3S2
C14153,alpha-Tocotrienol,C29H44O2,Cytosol,7846965,CC(C(=O)NC1CCCC1)OC(=O)CCC2=NC3=CC=CC=C3S2
C14156,delta-Tocotrienol,C27H40O2,Cytosol,7846968,C1=CC=C2C(=C1)C(C3=CC=CC=C32)OC(=O)CCC4=NC5=CC=CC=C5S4
C14154,beta-Tocotrienol,C28H42O2,Cytosol,7846966,CN(C1CCS(=O)(=O)C1)C(=O)COC(=O)CCC2=NC3=CC=CC=C3S2
C00096,GDP-mannose,C16H25N5O16P2,Cytosol,3396,C1CN(CCC12C(=O)NCN2C3=CC=CC=C3)CCCC(C4=CC=C(C=C4)F)C5=CC=C(C=C5)F
C02280,GDP-L-galactose,C16H25N5O16P2,Cytosol,5337,C1=CC=C2C(=C1)N=CC(=N2)[N-]S(=O)(=O)C3=CC=C(C=C3)N
C15925,GDP-L-gulose,C16H25N5O16P2,Cytosol,47205243,C1=CC=C2C(=C1)NC(=N2)CCC(=O)NCC3=CC=NN3
C11133,Estrone glucuronide,C24H30O8,Cytosol,13315,C[NH+](C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)Br.[Cl-]
C00486,Bilirubin,C33H36N4O6,Cytosol,3769,C1=CN=CC=C1C(=O)NNCS(=O)(=O)O
C00523,Androsterone,C19H30O2,Cytosol,3806,C1=CC2=C(C(=O)C=CC2=O)C(=C1)O
C11135,Androsterone glucuronide,C25H38O8,Cytosol,13317,C[NH+](C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)F.[Cl-]
C00535,Testosterone,C19H28O2,Cytosol,3817,CC1=C(C(=CC=C1)C)OCC(=O)NC(CC2=CC=CC=C2)C(CC(CC3=CC=CC=C3)NC(=O)C(C(C)C)N4CCCNC4=O)O
C11134,Testosterone glucuronide,C25H36O8,Cytosol,13316,CN(C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)Br
C11061,all-trans-Retinoyl-beta-glucuronide,C26H36O8,Cytosol,13243,CC(=O)OC1=CC=C(C=C1)[N+](=O)[O-]
C00951,Estradiol-17beta,C18H24O2,Cytosol,4202,C1CCN(CC1)C2=NC(=[N+](C(=C2)N)OS(=O)(=O)[O-])N
C05503,Estradiol-17beta 3-glucuronide,C24H32O8,Cytosol,7856,C(C#N)Cl
C04373,Etiocholanolone,C19H30O2,Cytosol,7015,C1=CC=C(C=C1)C2=CC=CC=C2N
C11136,Etiocholan-3alpha-ol-17-one 3-glucuronide,C25H38O8,Cytosol,13318,CN(C)CCCC1C2=CC=CC=C2CSC3=C1C=C(C=C3)F
C05299,2-Methoxyestrone,C19H24O3,Cytosol,7683,CC(=O)NC1=CC=C(C=C1)Br
C11132,2-Methoxyestrone 3-glucuronide,C25H32O9,Cytosol,13314,CN1C2=C(C=C(C=C2)Cl)C(=NC(C1=O)O)C3=CC=CC=C3Cl
C05302,2-Methoxy-17beta-estradiol,C19H26O3,Cytosol,7686,C1=CC(=CC=C1NC(=O)C(=O)O)[N+](=O)[O-]
C11131,2-Methoxy-estradiol-17beta 3-glucuronide,C25H34O9,Cytosol,13313,CC12C=CC3=C4CCC(=O)C=C4CCC3C1CCC2(C#C)O
C05141,Estriol,C18H24O3,Cytosol,7560,CN(C)C(=O)NC1=CC=CC=C1
C05504,16-Glucuronide-estriol,C24H32O9,Cytosol,7857,C(C#N)O
C14869,Trichloroethanol glucuronide,C8H11Cl3O7,Cytosol,17395867,CC(C)NC(=O)CN(C)CC1=C(C2=CC=CC=C2C(=C1)Cl)O
C16577,Codeine-6-glucuronide,C24H29NO9,Cytosol,51090906,C1=CN(C=C1)C2=CC=CC(=C2)NC(=O)C3=CSC(=C3)S(=O)(=O)N
C01516,Morphine,C17H19NO3,Cytosol,4681,CCC(C)C=C(C)C=CC(C(C)(C(=O)NCC(=O)NC(C(C)O)C(=O)NC(C(C)N)C(=O)NC(C(C)C(C)C(=O)N)C(=O)NC1C(OC(=O)C2CCCCN2C(=O)C(NC(=O)C(N(C(=O)C(NC(=O)CNC(=O)C(NC1=O)COC)C)C)C(C)O)C(C3=CC=C(C=C3)O)OC)C(C)C)O)O
C16643,Morphine-3-glucuronide,C23H27NO9,Cytosol,51090968,CC1C(=O)N(C2=CC=CC=C2O1)CCC(=O)NCCC(=O)NC
C16578,Morphine-6-glucuronide,C23H27NO9,Cytosol,51090907,CC(C(=O)NC1=CC(=CC=C1)N2C=CC=C2)NC(=O)C3=CC=CO3
C19605,4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol glucuronide,C16H23N3O8,Cytosol,124490274,C1=CC=C(C=C1)CC2(C3=CC=CC=C3C4=NC=CN42)C5=CN=C(C=C5)Br
C19606,NNAL-N-glucuronide,C16H23N3O8,Cytosol,124490275,C1=CC=C(C=C1)CC2(C3=CC=CC=C3C4=NC=CN42)C5=CN=C(C=C5)Br
C19645,Acceptor,,Cytosol,124490296,C1COCCC1CCC2(C3=CC=CC=C3C4=NC=CN42)C5=CC=C(C=C5)Br
C19646,Acceptor beta-D-glucuronoside,,Cytosol,124490297,C1=CC=C(C=C1)CC2(C3=CC=CC=C3C4=NC=CN42)C5=CC=C(C=C5)Br
C04590,3-(O-Geranylgeranyl)-sn-glycerol 1-phosphate,C23H41O6P,Cytosol,7189,C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2
C04638,"2,3-Bis-(O-geranylgeranyl)-sn-glycerol 1-phosphate",C43H73O6P,Cytosol,7227,CC1=CC2=C(C=C1)SC(=N2)C
C19859,"5-Methoxy-2-methyl-3-(all-trans-polyprenyl)benzene-1,4-diol",C13H18O3(C5H8)n,Cytosol,135626326,CC1=C(C=CC2=C1CN3C(=C)C(=O)NC3=N2)OCCCCCCC(=O)N(C)CC4=CC=CC=C4
C06735,Aminoacetaldehyde,C2H5NO,Cytosol,8957,CC(CCC(=O)[O-])C1CCC2C1(C(=O)CC3C2C(=O)CC4C3(CCC(=O)C4)C)C.[Na+]
C21295,5-Methylphenazine-1-carboxylate,C14H11N2O2,Cytosol,318172275,
C01748,Pyocyanine,C13H10N2O,Cytosol,4882,C1=CC=C(C=C1)C(=O)NC2=CC(=O)C3=CC=CC=C3C2=O
C21442,Phenazine-1-carboxylate,C13H8N2O2,Cytosol,329728065,
C21477,1-Hydroxyphenazine,C12H8N2O,Cytosol,329970429,
C04534,"6-Phospho-beta-D-glucosyl-(1,4)-D-glucose",C12H23O14P,Cytosol,7141,C1=CC=C2C=C(C=CC2=C1)NC3=CC=C(C=C3)O
C06187,Arbutin 6-phosphate,C12H17O10P,Cytosol,8438,C1OC2=C(O1)C=C(C=C2)C=O
C00530,Hydroquinone,C6H6O2,Cytosol,3812,CN(C)C1=CC=C(C=C1)C(=O)NCCCCCCCC(=O)NO
C06188,Salicin 6-phosphate,C13H19O10P,Cytosol,8439,CC=CC1=CC2=C(C=C1)OCO2
C02323,Salicyl alcohol,C7H8O2,Cytosol,5375,CN1C(=O)CC(NC1=O)C(=O)NC(CC2=CN=CN2)C(=O)N3CCCC3C(=O)N
C00418,(R)-Mevalonate,C6H12O4,Cytosol,3708,C1=CC=C2C(=C1)C(=O)C(=N2)C3=C(NC4=C3C=C(C=C4)S(=O)(=O)O)O
C00356,(S)-3-Hydroxy-3-methylglutaryl-CoA,C27H44N7O20P3S,Cytosol,3649,CCC1CN2CCC1CC2C(C3=C4C=C(C=CC4=NC=C3)OC)O
C00360,dAMP,C10H14N5O6P,Cytosol,3651,CC(CC1=CC=C(C=C1)O)N
C03028,Thiamin triphosphate,C12H20N4O10P3S,Cytosol,5933,C1=CC=C(C=C1)[Hg].[N+](=O)(O)[O-]
C22072,2-[(L-Alanin-3-ylcarbamoyl)methyl]-2-hydroxybutanedioate,C9H14N2O8,Cytosol,384585131,
C22073,2-[(2-Aminoethylcarbamoyl)methyl]-2-hydroxybutanedioate,C8H14N2O6,Cytosol,384585132,
C03401,"L-2,3-Diaminopropanoate",C3H8N2O2,Cytosol,6231,CC12CCC3C(C1CCC2(C#C)O)CCC4=C3CCC(=O)C4
C22074,2-[(L-Alanin-3-ylcarbamoyl)methyl]-3-(2-aminoethylcarbamoyl)-2-hydroxypropanoate,C11H20N4O7,Cytosol,384585133,
C22075,Staphyloferrin B,C16H24N4O11,Cytosol,384585134,
C21559,N-[(2S)-2-Amino-2-carboxyethyl]-L-glutamate,C8H14N2O6,Cytosol,336445197,
C01010,Urea-1-carboxylate,C2H4N2O3,Cytosol,4255,CCOC(=NC1=C[N+](=NC1)N2CCOCC2)[O-]
C06019,D-arabino-Hex-3-ulose 6-phosphate,C6H13O9P,Cytosol,8291,COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2
C03451,(R)-S-Lactoylglutathione,C13H21N3O8S,Cytosol,6272,C1=CC(=C(C=C1CC(C(=O)O)N)I)O
C00514,D-Mannonate,C6H12O7,Cytosol,3797,CC(C)N(CCC(=O)C1=CC2=CC=CC=C2C=C1)CC3=CC=CC=C3
C00513,CDP-glycerol,C12H21N3O13P2,Cytosol,3796,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C(=C3)Br)O)Br)OC
C04536,Magnesium protoporphyrin monomethyl ester,C35H34MgN4O4,Cytosol,7143,COC1=C(C=CC(=C1)Cl)N
C11829,13(1)-Hydroxy-magnesium-protoporphyrin IX 13-monomethyl ester,C35H34MgN4O5,Cytosol,13993,CC(=O)OC1CCC2(C(C1)CCC3C2CCC4(C3(CC(C4C5=CC(=O)OC5)O)O)C)C
C11830,13(1)-Oxo-magnesium-protoporphyrin IX 13-monomethyl ester,C35H32MgN4O5,Cytosol,13994,C1CCN(C1)CCN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4.C(=CC(=O)O)C(=O)O
C11831,Divinylprotochlorophyllide,C35H30MgN4O5,Cytosol,13995,C1CCN(C1)CCN2C(=O)CN=C(C3=C2C=CC(=C3)Cl)C4=CC=CC=C4
C06424,Tetradecanoic acid,C14H28O2,Cytosol,8659,C1=CC(=CC=C1OC2=C(C=C(C=C2)Cl)[N+](=O)[O-])Cl
C05437,Zymosterol,C27H44O,Cytosol,7800,CCCCCCCCCCCC(=O)OCC
C04525,Fecosterol,C28H46O,Cytosol,7136,CC(=O)OC1=C(C=C(C=C1)CC=C)OC
C01902,Cycloartenol,C30H50O,Cytosol,5012,C1CN(CCN1)C2=NC3=C(C=C2)C=C(C=C3)[N+](=O)[O-]
C08830,24-Methylidenecycloartanol,C31H52O,Cytosol,11023,C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.C(C(=O)[O-])C(CC(=O)[O-])(C(=O)[O-])O.[Zn+2].[Zn+2].[Zn+2]
C01210,N-Methylethanolamine phosphate,C3H10NO4P,Cytosol,4432,CCCCCCCCCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34)C
C13482,Phosphodimethylethanolamine,C4H12NO4P,Cytosol,586220,CC(=C1CCC(C1)C(=O)OC2CC3CCC2(C3(C)C)C)C
C04297,"CDP-4-dehydro-3,6-dideoxy-D-glucose",C15H23N3O14P2,Cytosol,6956,C1=CC=C(C(=C1)C(=O)N)C(=O)N
C01219,CDP-4-dehydro-6-deoxy-D-glucose,C15H23N3O15P2,Cytosol,4441,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3=CC(=C4C(=O)CC(OC4=C3)C5=CC=C(C=C5)O)O)CO)O)O)O)O)O
C16155,UDP-L-Ara4O,C14H20N2O16P2,Cytosol,47205465,C1CS(=O)(=O)CCN1CC(=O)NCC2=CC=C(C=C2)F
C16153,UDP-L-Ara4N,C14H23N3O15P2,Cytosol,47205463,CSC1=CC=CC(=C1)NC(=O)CN2CCS(=O)(=O)CC2
C12323,L-4-Hydroxyphenylglycine,C8H9NO3,Cytosol,582713,C1=CC=C(C=C1)C(=O)NC(CC2=CNC3=CC=CC=C32)C#N
C17355,Nocardicin G,C19H19N3O6,Cytosol,96023708,COCCOCC1C2=CC(=C(C=C2CCN1)F)O
C20910,L-4-Hydroxyphenylglycyl-L-arginine,C14H21N5O4,Cytosol,254741373,
C00740,D-Serine,C3H7NO3,Cytosol,4003,CC1=CC(=O)OC2=C1C=CC(=C2)NC(=O)C(CCCCNC(=O)C)NC(=O)OC(C)(C)C
C00179,Agmatine,C5H14N4,Cytosol,3479,C(C1C(C(C(C(=N1)NO)O)O)O)O
C00410,Progesterone,C21H30O2,Cytosol,3700,CC1=CC(=CC(=C1O)C)C=C2CC3=CC(=C(C(=C3C2=O)N)OC)OC
C03205,11-Deoxycorticosterone,C21H30O3,Cytosol,6081,CC(C(C1=C(C=CC(=C1)OC)OC)O)N.Cl
C05497,21-Deoxycortisol,C21H30O4,Cytosol,7850,C=CCCl
C00735,Cortisol,C21H30O5,Cytosol,3998,C1=CC(=CC=C1CN)S(=O)(=O)N
C01176,17alpha-Hydroxyprogesterone,C21H30O3,Cytosol,4403,CNC1=C2C(=NC=N1)N(C=N2)C3C(C(C(O3)COP(=O)(O)O)O)O
C05488,11-Deoxycortisol,C21H30O4,Cytosol,7847,C=CC=O
C01953,Pregnenolone,C21H32O2,Cytosol,5056,C1=CC(=CC=C1C=CC2=CC(=CC(=C2)O)O)O
C05485,21-Hydroxypregnenolone,C21H32O3,Cytosol,7845,C=CC=C
C05498,11beta-Hydroxyprogesterone,C21H30O3,Cytosol,7851,C(CBr)N
C02140,Corticosterone,C21H30O4,Cytosol,5219,C1COCCN1[N+]2=CC(=N)O[N-]2
C05138,17alpha-Hydroxypregnenolone,C21H32O3,Cytosol,7557,CC(=CC1=CC=CC=C1)C=O
C05487,"17alpha,21-Dihydroxypregnenolone",C21H32O4,Cytosol,7846,CCC#C
C01215,2-(Acetamidomethylene)succinate,C7H9NO5,Cytosol,4437,C1=CC2=C(C=C(C=C2C=C1S(=O)(=O)[O-])S(=O)(=O)[O-])S(=O)(=O)[O-]
C18054,2-Amino-2-deoxyisochorismate,C10H11NO5,Cytosol,96024274,CC1=CC2=C(C=C1C)C(NCC2)C3CC=CC3
C20144,"Androsta-1,4-diene-3,17-dione",C19H24O2,Cytosol,135626604,CCCCCCN(C1=CC=CC=C1)C(=O)CCCCCOC2=CC3=C(CN4CC(=O)NC4=N3)C=C2
C19830,"(5S,6S)-6-Amino-5-hydroxycyclohexa-1,3-diene-1-carboxylate",C7H9NO3,Cytosol,135626297,CC(N(C1CCCCC1)C(=O)CCCOC2=C(C3=C(C=C2)N=C4NC(=O)C(=C)N4C3)Cl)O
C19831,"(1R,6S)-6-Amino-5-oxocyclohex-2-ene-1-carboxylate",C7H9NO3,Cytosol,135626298,CCCCCN(CC1=CC=CC=C1)C(=O)CCCOC2=CC3=C(C=C2)N=C4NC(=O)C(N4C3)CO
C21408,"(1R,6R)-1,4,5,5a,6,9-Hexahydrophenazine-1,6-dicarboxylate",C14H14N2O4,Cytosol,328082951,
C21473,"(1R,5aS,6R)-4a-Hydroxy-1,4,4a,5,5a,6,9,10a-octahydrophenazine-1,6-dicarboxylate",C14H16N2O5,Cytosol,329970425,
C00491,L-Cystine,C6H12N2O4S2,Cytosol,3774,CCC1C(COC1=O)CC2=CC=CN2C
C01962,Thiocysteine,C3H7NO2S2,Cytosol,5063,C1CCC(=NOC(=O)NCCCCCCNC(=O)ON=C2CCCCC2)CC1
C02882,L-Cysteine-S-conjugate,C3H6NO2SR,Cytosol,5813,C1=CC(=C(C=C1C(CN)O)O)O.C(C(C(=O)O)O)(C(=O)O)O
C00145,Thiol,HSR,Cytosol,3445,C1C(C=CC=C1C(=O)O)N
C03108,D-Glucosylsphingosine,C24H47NO7,Cytosol,6004,CCOS(=O)(=O)O
C04261,Protein N(pi)-phospho-L-histidine,C7H9N4O5PR2,Cytosol,6926,C1=CC=C(C(=C1)N)S(=O)(=O)O
C00615,Protein histidine,C7H8N4O2R2,Cytosol,3889,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)O)OC)OC2)C(=O)O
C01094,D-Fructose 1-phosphate,C6H13O9P,Cytosol,4329,CC(C)C(C(=O)NC(CC(=O)O)C(=O)NC1=CC=C(C=C1)[N+](=O)[O-])NC(=O)C(CCC(=O)O)NC(=O)C(CC(=O)O)NC(=O)C
C02739,1-(5-Phospho-D-ribosyl)-ATP,C15H25N5O20P4,Cytosol,5699,C1=CC2=C(C(=C1)O)NC(=CC2=O)C(=O)O
C02741,Phosphoribosyl-AMP,C15H23N5O14P2,Cytosol,5701,C1CCCC2CCN3CCCC(C3O2)CCCCCCC4CCN5CCCC(C5O4)CC1
C00305,Magnesium cation,Mg,Cytosol,3599,CCCCCCCCCCCCCCCCOP(=O)([O-])OCC[N+](C)(C)C
